_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,audience,bias,message,audience_gold,bias_gold,bioid,embed,id,label,message_gold,source,text
858943972,1/9/2016 23:34:16,1855035092,1/9/2016 23:29:09,false,cf_internal,1.0,35926774,USA,NY,New York,216.165.95.69,national,neutral,other,,,A000367,"<blockquote class=""twitter-tweet"" width=""450""><p>RT @southernavenger: Triple threat. @SenRandPaul @RepThomasMassie @repjustinamash #nsa http://t.co/CviVj0aWOU</p> Justin Amash (@repjustinamash) <a href='https://twitter.com/repjustinamash/status/345271734808739840'>2013-06-13 16:09:31</a></blockquote>",345271734808739840,From: Justin Amash (Representative from Michigan),,twitter,RT @southernavenger: Triple threat. @SenRandPaul @RepThomasMassie @repjustinamash #nsa http://t.co/CviVj0aWOU
858943979,1/10/2016 19:35:23,1855441123,1/10/2016 19:27:38,false,cf_internal,1.0,35909625,USA,NY,New York,216.165.95.1,national,partisan,"information
mobilization",,,T000468,"<blockquote class=""twitter-tweet"" width=""450""><p>64% of min. wage earners are women--this needs to change! #standupforwomen!</p> Dina Titus (@repdinatitus) <a href='https://twitter.com/repdinatitus/status/309764155118850049'>2013-03-07 15:35:04</a></blockquote>",309764155118850049,From: Dina Titus (Representative from Nevada),,twitter,64% of min. wage earners are women--this needs to change! #standupforwomen!
858943980,1/11/2016 15:06:39,1855889280,1/11/2016 15:03:48,false,cf_internal,1.0,35909394,USA,NY,New York,216.165.95.1,national,partisan,"attack
other",,,M001149,"<blockquote class=""twitter-tweet"" width=""450""><p>It’s long past time that America’s workers are made a national priority.  http://t.co/2MdgKUTN25 #MEPolitics #SOTU</p> Mike Michaud (@RepMikeMichaud) <a href='https://twitter.com/RepMikeMichaud/status/428372346169077760'>2014-01-28 22:41:40</a></blockquote>",428372346169077760,From: Michael Michaud (Representative from Maine),,twitter,It’s long past time that America’s workers are made a national priority.  http://t.co/2MdgKUTN25 #MEPolitics #SOTU
858943982,1/12/2016 05:15:39,1856716552,1/12/2016 05:12:10,false,cf_internal,1.0,35962124,USA,NY,Brooklyn,74.73.227.51,national,partisan,"attack
policy",,,B001261,"<blockquote class=""twitter-tweet"" width=""450""><p>#Ozone rule will undermine energy reliability, stall manufacturing investment &amp; smother economic opportunity. http://t.co/Ru08juN6zo</p> Sen. John Barrasso (@SenJohnBarrasso) <a href='https://twitter.com/SenJohnBarrasso/status/539911898561806336'>2014-12-02 17:40:02</a></blockquote>",539911898561806336,From: John Barrasso (Senator from Wyoming),,twitter,"#Ozone rule will undermine energy reliability, stall manufacturing investment &amp; smother economic opportunity. http://t.co/Ru08juN6zo"
858943988,1/11/2016 14:18:01,1855872824,1/11/2016 14:15:29,false,cf_internal,1.0,35951410,USA,NY,New York,216.165.95.79,constituency,neutral,constituency,,,W000806,"<blockquote class=""twitter-tweet"" width=""450""><p>Honored WWII veterans &amp; remembered Pearl Harbor at the PNC Bank community event in Groveland this weekend http://t.co/DGszmcJUyG</p> Daniel Webster (@RepWebster) <a href='https://twitter.com/RepWebster/status/410078412682711040'>2013-12-09 11:08:07</a></blockquote>",410078412682711040,From: Daniel Webster (Representative from Florida),,twitter,Honored WWII veterans &amp; remembered Pearl Harbor at the PNC Bank community event in Groveland this weekend http://t.co/DGszmcJUyG
858943990,1/10/2016 19:44:17,1855444960,1/10/2016 19:35:23,false,cf_internal,1.0,35909625,USA,NY,New York,216.165.95.1,national,partisan,support,,,H000874,"<blockquote class=""twitter-tweet"" width=""450""><p>Congratulations to my friend @MelWattNC12 for his nomination to be the next Director of FHFA. http://t.co/fBor7rAchH</p> Steny Hoyer (@WhipHoyer) <a href='https://twitter.com/WhipHoyer/status/329676138362314752'>2013-05-01 15:18:11</a></blockquote>",329676138362314752,From: Steny Hoyer (Representative from Maryland),,twitter,Congratulations to my friend @MelWattNC12 for his nomination to be the next Director of FHFA. http://t.co/fBor7rAchH
858943991,1/12/2016 05:15:39,1856716566,1/12/2016 05:12:10,false,cf_internal,1.0,35962124,USA,NY,Brooklyn,74.73.227.51,national,partisan,support,,,H001047,"<blockquote class=""twitter-tweet"" width=""450""><p>Very glad the President embraced the possibility of a diplomatic solution to eliminate Assad's CW. IF successful, that's a big win. Big IF.</p> Jim Himes (@jahimes) <a href='https://twitter.com/jahimes/status/377612777009197057'>2013-09-10 22:01:16</a></blockquote>",377612777009197057,From: Jim Himes (Representative from Connecticut),,twitter,"Very glad the President embraced the possibility of a diplomatic solution to eliminate Assad's CW. IF successful, that's a big win. Big IF."
858943993,1/9/2016 14:13:39,1854663661,1/9/2016 14:06:03,false,cf_internal,1.0,35909585,USA,NY,New York,216.165.95.2,national,neutral,media,,,L000560,"<blockquote class=""twitter-tweet"" width=""450""><p>About to hear from Dr Jim Yong Kim, President of the World Bank. @RESULTS_Tweets</p> Rep. Rick Larsen (@RepRickLarsen) <a href='https://twitter.com/RepRickLarsen/status/434120285814792192'>2014-02-13 19:21:56</a></blockquote>",434120285814792192,From: Rick Larsen (Representative from Washington),,twitter,"About to hear from Dr Jim Yong Kim, President of the World Bank. @RESULTS_Tweets"
858943995,1/9/2016 13:23:06,1854630593,1/9/2016 13:17:14,false,cf_internal,1.0,35909585,USA,NY,New York,216.165.95.2,national,partisan,attack,,,F000448,"<blockquote class=""twitter-tweet"" width=""450""><p>Have listed #ObamaFailures every 30 min since 07/16. The list may never be complete, yet I think we've come as close as anyone. BUT! #tcot</p> Rep. Trent Franks (@RepTrentFranks) <a href='https://twitter.com/RepTrentFranks/status/491986465031983105'>2014-07-23 12:41:28</a></blockquote>",491986465031983105,From: Trent Franks (Representative from Arizona),,twitter,"Have listed #ObamaFailures every 30 min since 07/16. The list may never be complete, yet I think we've come as close as anyone. BUT! #tcot"
858943996,1/11/2016 14:18:01,1855872825,1/11/2016 14:15:29,false,cf_internal,1.0,35951410,USA,NY,New York,216.165.95.79,constituency,neutral,"information
constituency",,,L000562,"<blockquote class=""twitter-tweet"" width=""450""><p>Interested in a spring #internship in our district office in #Boston? Check out our internship posting! http://t.co/OvlHnzgHAv</p> Rep. Stephen Lynch  (@RepStephenLynch) <a href='https://twitter.com/RepStephenLynch/status/539838110696476676'>2014-12-02 12:46:49</a></blockquote>",539838110696476676,From: Stephen Lynch (Representative from Massachusetts),,twitter,Interested in a spring #internship in our district office in #Boston? Check out our internship posting! http://t.co/OvlHnzgHAv
858943997,1/8/2016 20:56:27,1853350610,1/8/2016 20:48:23,false,cf_internal,1.0,35908969,USA,NY,New York,216.165.95.67,constituency,partisan,"support
constituency
media",,,C001094,"<blockquote class=""twitter-tweet"" width=""450""><p>Incredibly proud to see #CA08 and @NTC_UPDATE featured on @NFLonFOX this #Thanksgiving #FortIrwin http://t.co/rYQc3houXJ</p> Rep. Paul Cook (@RepPaulCook) <a href='https://twitter.com/RepPaulCook/status/406106508624027648'>2013-11-28 12:05:11</a></blockquote>",406106508624027648,From: Paul Cook (Representative from California),,twitter,Incredibly proud to see #CA08 and @NTC_UPDATE featured on @NFLonFOX this #Thanksgiving #FortIrwin http://t.co/rYQc3houXJ
858943999,1/11/2016 13:45:26,1855861920,1/11/2016 13:42:08,false,cf_internal,1.0,35944293,USA,NY,New York,216.165.95.69,constituency,partisan,"attack
constituency",,,C000071,"<blockquote class=""twitter-tweet"" width=""450""><p>A new GVSU study found #ObamaCare cost West Michigan 1,000 jobs &amp; slowed economic growth http://t.co/3r71ctH9E5</p> Dave Camp (@RepDaveCamp) <a href='https://twitter.com/RepDaveCamp/status/424228032920842241'>2014-01-17 12:13:39</a></blockquote>",424228032920842241,From: Dave Camp (Representative from Michigan),,twitter,"A new GVSU study found #ObamaCare cost West Michigan 1,000 jobs &amp; slowed economic growth http://t.co/3r71ctH9E5"
858944001,1/9/2016 13:33:48,1854637245,1/9/2016 13:23:07,false,cf_internal,1.0,35909585,USA,NY,New York,216.165.95.2,constituency,partisan,constituency,,,M000355,"<blockquote class=""twitter-tweet"" width=""450""><p>McConnell Vows to Keep up Fight for Kentucky Coal Jobs  http://t.co/3bQ1qi91HD via @SurfKYNews</p> Sen. McConnell Press (@McConnellPress) <a href='https://twitter.com/McConnellPress/status/512291508255744001'>2014-09-17 13:26:28</a></blockquote>",512291508255744001,From: Mitch McConnell (Senator from Kentucky),,twitter,McConnell Vows to Keep up Fight for Kentucky Coal Jobs  http://t.co/3bQ1qi91HD via @SurfKYNews
858944005,1/11/2016 15:33:48,1855900178,1/11/2016 15:30:51,false,cf_internal,1.0,35909394,USA,NY,New York,216.165.95.1,national,neutral,media,,,S000033,"<blockquote class=""twitter-tweet"" width=""450""><p>Coming up at 1:30pmET: Sen. Sanders will be on #MSNBC's @RonanDaily talking with @RonanFarrow about #ClimateChange. #Up4Climate</p> Bernie Sanders (@SenSanders) <a href='https://twitter.com/SenSanders/status/443052786859921409'>2014-03-10 11:56:30</a></blockquote>",443052786859921409,From: Bernard Sanders (Senator from Vermont),,twitter,Coming up at 1:30pmET: Sen. Sanders will be on #MSNBC's @RonanDaily talking with @RonanFarrow about #ClimateChange. #Up4Climate
858944010,1/11/2016 14:18:14,1855872905,1/11/2016 14:14:55,false,cf_internal,1.0,35942551,USA,NY,New York,216.165.95.2,national,partisan,support,,,K000363,"<blockquote class=""twitter-tweet"" width=""450""><p>RT @gopconference: RT @GOPLeader: The House passed #SmarterSolutions in a 221-198 vote! http://t.co/7be2kfNBDg</p> John Kline (@repjohnkline) <a href='https://twitter.com/repjohnkline/status/337610292638924800'>2013-05-23 12:45:40</a></blockquote>",337610292638924800,From: John Kline (Representative from Minnesota),,twitter,RT @gopconference: RT @GOPLeader: The House passed #SmarterSolutions in a 221-198 vote! http://t.co/7be2kfNBDg
858944015,1/11/2016 14:33:39,1855878111,1/11/2016 14:31:37,false,cf_internal,1.0,35942551,USA,NY,New York,216.165.95.2,national,neutral,information,,,W000215,"<blockquote class=""twitter-tweet"" width=""450""><p>'@IPCC_CH report concludes that #climate warming is “unequivocal.” Join us &amp; call on @HouseCommerce to #ActOnClimate http://t.co/A15vZuG8F8</p> Rep. Henry A. Waxman (@WaxmanClimate) <a href='https://twitter.com/WaxmanClimate/status/392355217162772480'>2013-10-21 14:22:28</a></blockquote>",392355217162772480,From: Henry Waxman (Representative from California),,twitter,'@IPCC_CH report concludes that #climate warming is “unequivocal.” Join us &amp; call on @HouseCommerce to #ActOnClimate http://t.co/A15vZuG8F8
858944024,1/10/2016 20:02:53,1855451196,1/10/2016 19:44:18,false,cf_internal,1.0,35909625,USA,NY,New York,216.165.95.1,national,neutral,mobilization,,,P000602,"<blockquote class=""twitter-tweet"" width=""450""><p>Support for requiring admin to transparently provide complete http://t.co/rp5JPwICho updates should be bipart: http://t.co/BWzSESL6Vu</p> Mike Pompeo (@RepMikePompeo) <a href='https://twitter.com/RepMikePompeo/status/423165333462323200'>2014-01-14 13:50:52</a></blockquote>",423165333462323200,From: Mike Pompeo (Representative from Kansas),,twitter,Support for requiring admin to transparently provide complete http://t.co/rp5JPwICho updates should be bipart: http://t.co/BWzSESL6Vu
858944027,1/11/2016 14:26:54,1855875884,1/11/2016 14:24:49,false,cf_internal,1.0,35942551,USA,NY,New York,216.165.95.2,national,partisan,"attack
support
policy",,,W000797,"<blockquote class=""twitter-tweet"" width=""450""><p>When it comes to inclusivity, Paul Ryan is all talk. RT @TheDemocrats: Big tents don't shut out this many Americans. http://t.co/IsLYctk0Wr</p> D Wasserman Schultz (@DWStweets) <a href='https://twitter.com/DWStweets/status/464114296679845888'>2014-05-07 14:47:25</a></blockquote>",464114296679845888,From: Debbie Wasserman Schultz (Representative from Florida),,twitter,"When it comes to inclusivity, Paul Ryan is all talk. RT @TheDemocrats: Big tents don't shut out this many Americans. http://t.co/IsLYctk0Wr"
858944038,1/11/2016 16:43:15,1855932461,1/11/2016 16:37:46,false,cf_internal,1.0,35942814,USA,NY,New York,104.131.75.86,constituency,neutral,"constituency
personal",,,E000293,"<blockquote class=""twitter-tweet"" width=""450""><p>Great to be in Simsbury earlier this morning as Eno Memorial Hall lit up blue in honor of Autism Awareness Month http://t.co/vbabGAQXg6</p> Elizabeth Esty (@RepEsty) <a href='https://twitter.com/RepEsty/status/318743783430836225'>2013-04-01 11:16:54</a></blockquote>",318743783430836225,From: Elizabeth Esty (Representative from Connecticut),,twitter,Great to be in Simsbury earlier this morning as Eno Memorial Hall lit up blue in honor of Autism Awareness Month http://t.co/vbabGAQXg6
858944040,1/11/2016 01:14:29,1855618935,1/11/2016 01:09:46,false,cf_internal,1.0,35944293,USA,NY,New York,216.165.95.79,constituency,neutral,constituency,,,H001055,"<blockquote class=""twitter-tweet"" width=""450""><p>Thanks to Bldg Owners &amp; Managers Assoc for great discussion on real estate, small biz, jobs &amp; economy! http://t.co/AgUsCp473y</p> Congressman Joe Heck (@RepJoeHeck) <a href='https://twitter.com/RepJoeHeck/status/504289955632648192'>2014-08-26 11:31:09</a></blockquote>",504289955632648192,From: Joe Heck (Representative from Nevada),,twitter,"Thanks to Bldg Owners &amp; Managers Assoc for great discussion on real estate, small biz, jobs &amp; economy! http://t.co/AgUsCp473y"
858944041,1/11/2016 16:59:58,1855940423,1/11/2016 16:52:57,false,cf_internal,1.0,35942814,USA,NY,New York,104.131.75.86,constituency,neutral,constituency,,,H001069,"<blockquote class=""twitter-tweet"" width=""450""><p>Participated in ribbon cutting 4 new women's dorm at Fort Berthold Community College (1/2) http://t.co/PwYVdNjyPF</p> Sen. Heidi Heitkamp (@SenatorHeitkamp) <a href='https://twitter.com/SenatorHeitkamp/status/515623636988743680'>2014-09-26 18:07:09</a></blockquote>",515623636988743680,From: Heidi Heitkamp (Senator from North Dakota),,twitter,Participated in ribbon cutting 4 new women's dorm at Fort Berthold Community College (1/2) http://t.co/PwYVdNjyPF
858944043,1/11/2016 01:29:38,1855622835,1/11/2016 01:24:22,false,cf_internal,1.0,35944293,USA,NY,New York,216.165.95.79,constituency,neutral,constituency,,,F000458,"<blockquote class=""twitter-tweet"" width=""450""><p>Thanks to @OmariHood, @ladyhood08 and friends for stopping by my office from Jackson, TN! http://t.co/bTVrUgdbDM #TN08 #Capitoltour</p> Stephen Fincher (@RepFincherTN08) <a href='https://twitter.com/RepFincherTN08/status/352166954544529408'>2013-07-02 16:48:39</a></blockquote>",352166954544529408,From: Stephen Fincher (Representative from Tennessee),,twitter,"Thanks to @OmariHood, @ladyhood08 and friends for stopping by my office from Jackson, TN! http://t.co/bTVrUgdbDM #TN08 #Capitoltour"
858944044,1/11/2016 02:31:12,1855639336,1/11/2016 02:28:21,false,cf_internal,1.0,35945313,USA,NY,New York,216.165.95.0,national,neutral,information,,,S000937,"<blockquote class=""twitter-tweet"" width=""450""><p>Today is #ConstitutionDay. I hope today inspires more Americans and elected officials to defend the #Constitution. http://t.co/kPWRTf3sqF</p> Rep. Steve Stockman (@SteveWorks4You) <a href='https://twitter.com/SteveWorks4You/status/512239506947571713'>2014-09-17 09:59:50</a></blockquote>",512239506947571713,From: Steve Stockman (Representative from Texas),,twitter,Today is #ConstitutionDay. I hope today inspires more Americans and elected officials to defend the #Constitution. http://t.co/kPWRTf3sqF
858944045,1/11/2016 14:32:14,1855877782,1/11/2016 14:29:58,false,cf_internal,1.0,35951410,USA,NY,New York,216.165.95.79,national,neutral,information,,,F000458,"<blockquote class=""twitter-tweet"" width=""450""><p>In case you've not heard I'm back on the House Committee on Agriculture. http://t.co/GHaAJTK7J7</p> Stephen Fincher (@RepFincherTN08) <a href='https://twitter.com/RepFincherTN08/status/304647280420601856'>2013-02-21 12:42:26</a></blockquote>",304647280420601856,From: Stephen Fincher (Representative from Tennessee),,twitter,In case you've not heard I'm back on the House Committee on Agriculture. http://t.co/GHaAJTK7J7
